Neighbourhood,Neighbourhood Latitude,Neighbourhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category,
6734,Centennial,45.505595,-122.499711,7-Eleven,45.504548,-122.511277,Convenience Store
6735,Centennial,45.505595,-122.499711,Dairy Queen,45.503807,-122.523225,Fast Food Restaurant
6736,Centennial,45.505595,-122.499711,Redbox,45.492282,-122.484538,Video Store
6737,Centennial,45.505595,-122.499711,Chu's Eatery,45.492577,-122.487449,Chinese Restaurant
6738,Centennial,45.505595,-122.499711,Papa John's Pizza,45.503802,-122.513596,Pizza Place
6739,Centennial,45.505595,-122.499711,Dollar Tree,45.505179,-122.474805,Discount Store
6740,Centennial,45.505595,-122.499711,Little Ceasars,45.505893,-122.495258,Pizza Place
6741,Centennial,45.505595,-122.499711,Domino's Pizza,45.505366,-122.475915,Pizza Place
6742,Centennial,45.505595,-122.499711,Taco Time,45.519438,-122.475273,Taco Place
6743,Centennial,45.505595,-122.499711,Carl's Jr.,45.503915,-122.509943,Fast Food Restaurant
6744,Centennial,45.505595,-122.499711,Casa Del Sol,45.503863,-122.515402,Mexican Restaurant
6745,Centennial,45.505595,-122.499711,Taqueria Rico Taco,45.521538,-122.477551,Mexican Restaurant
6746,Centennial,45.505595,-122.499711,Chinese Gardens,45.519913,-122.496121,Bar
6747,Centennial,45.505595,-122.499711,Vance Park Disc Golf Course,45.512752,-122.474841,Disc Golf
6748,Centennial,45.505595,-122.499711,Park Place Coffee,45.513706,-122.475439,Coffee Shop
6749,Centennial,45.505595,-122.499711,KFC,45.504417,-122.513763,Fried Chicken Joint
6750,Centennial,45.505595,-122.499711,7-Eleven,45.519543,-122.496196,Convenience Store
6751,Centennial,45.505595,-122.499711,Papa Murphy's,45.518938,-122.477737,Pizza Place
6752,Centennial,45.505595,-122.499711,Rose Bowl,45.495438,-122.494492,Bowling Alley
6753,Centennial,45.505595,-122.499711,Subway,45.490862,-122.476777,Sandwich Place
6754,Centennial,45.505595,-122.499711,Shell,45.504732,-122.476156,Gas Station
6755,Centennial,45.505595,-122.499711,A To Z Pets,45.503872,-122.497892,Pet Store
6756,Centennial,45.505595,-122.499711,Shell,45.494601,-122.4951,Gas Station
6757,Centennial,45.505595,-122.499711,7-Eleven,45.491886,-122.48434,Convenience Store
6758,Centennial,45.505595,-122.499711,Walgreens,45.526004,-122.495874,Pharmacy
6759,Centennial,45.505595,-122.499711,Fred Meyer,45.502898,-122.512297,Supermarket
6760,Centennial,45.505595,-122.499711,7-Eleven,45.504149,-122.475111,Convenience Store
6761,Centennial,45.505595,-122.499711,McDonald's,45.518797,-122.474745,Fast Food Restaurant
6762,Centennial,45.505595,-122.499711,Canna Daddy’s,45.504833,-122.488261,Marijuana Dispensary
6763,Centennial,45.505595,-122.499711,La Costita,45.492061,-122.48823,Mexican Restaurant
6764,Centennial,45.505595,-122.499711,Su Casa Imports,45.518532,-122.497876,Grocery Store
6765,Centennial,45.505595,-122.499711,Pakse Asian Grocery,45.497632,-122.509638,Grocery Store
6766,Centennial,45.505595,-122.499711,PinbusterZ,45.495398,-122.494426,Bowling Alley
6767,Centennial,45.505595,-122.499711,The Pink Feather Restaurant & Lounge,45.503832,-122.5173,Restaurant
6768,Centennial,45.505595,-122.499711,Don cameron restaurant,45.503912,-122.517834,Mexican Restaurant
6769,Centennial,45.505595,-122.499711,Taco Bell,45.490813,-122.47591,Fast Food Restaurant
6770,Centennial,45.505595,-122.499711,KC's Sports Bar,45.518977,-122.495296,Dive Bar
6771,Centennial,45.505595,-122.499711,Burger King,45.492239,-122.486438,Fast Food Restaurant
6772,Centennial,45.505595,-122.499711,Main street park,45.51381,-122.481074,Park
6773,Centennial,45.505595,-122.499711,Cruisers Diner,45.503848,-122.523923,Diner
6774,Centennial,45.505595,-122.499711,Good Brothers Pizza,45.519589,-122.509548,Pizza Place
6775,Centennial,45.505595,-122.499711,TriMet E 162nd Ave MAX Station,45.522234,-122.496611,Light Rail Station
6776,Centennial,45.505595,-122.499711,Shell,45.519367,-122.477494,Gas Station
6777,Centennial,45.505595,-122.499711,TriMet E 148th Ave MAX Station,45.522279,-122.511131,Light Rail Station
6778,Centennial,45.505595,-122.499711,glenfair park,45.523739,-122.505994,Park
6779,Centennial,45.505595,-122.499711,Head East,45.503793,-122.526346,Smoke Shop
6780,Centennial,45.505595,-122.499711,Eastside Timbers Soccer Complex,45.488422,-122.48383,Athletics & Sports
6781,Centennial,45.505595,-122.499711,162nd & Glisan Market,45.526202,-122.496723,Convenience Store
6782,Centennial,45.505595,-122.499711,Mando’s,45.526284,-122.501235,Food Truck
6783,Centennial,45.505595,-122.499711,Timeout Bar & Grill,45.527657,-122.495947,Bar
6784,Glenfair,45.522719,-122.504133,Grower's Outlet,45.52656,-122.496758,Farmers Market
6785,Glenfair,45.522719,-122.504133,Chai Thai,45.519241,-122.518902,Thai Restaurant
6786,Glenfair,45.522719,-122.504133,Dutch Bros. Coffee,45.518969,-122.49608,Coffee Shop
6787,Glenfair,45.522719,-122.504133,Tortilleria Y Tienda,45.526894,-122.495485,Grocery Store
6788,Glenfair,45.522719,-122.504133,Von Ebert Brewing,45.527111,-122.51836,Restaurant
6789,Glenfair,45.522719,-122.504133,Glendoveer Trail,45.533111,-122.509326,Trail
6790,Glenfair,45.522719,-122.504133,Franz Bakery Outlet,45.51898,-122.514075,Bakery
6791,Glenfair,45.522719,-122.504133,Glendoveer Golf Course,45.527104,-122.519669,Golf Course
6792,Glenfair,45.522719,-122.504133,Fortune Star Lounge,45.504113,-122.499335,Bar
6793,Glenfair,45.522719,-122.504133,Regal Cinemas Division Street 13,45.50581,-122.492422,Movie Theater
6794,Glenfair,45.522719,-122.504133,Shari's Cafe and Pies,45.533186,-122.477596,American Restaurant
6795,Glenfair,45.522719,-122.504133,Cleary's Sports Bar,45.52072,-122.476878,Bar
6796,Glenfair,45.522719,-122.504133,Joy Teriyaki,45.525301,-122.478146,Asian Restaurant
6797,Glenfair,45.522719,-122.504133,Meeka Sushi,45.528031,-122.476138,Japanese Restaurant
6798,Glenfair,45.522719,-122.504133,Joy Teriyaki,45.533252,-122.478986,Asian Restaurant
6799,Glenfair,45.522719,-122.504133,Guiseppe's Italian Restaurant,45.519405,-122.478272,Italian Restaurant
6800,Glenfair,45.522719,-122.504133,Tom's Pizza,45.527952,-122.477256,Pizza Place
6801,Glenfair,45.522719,-122.504133,Les Schwab Tire Center,45.504263,-122.491296,Automotive Shop
6802,Glenfair,45.522719,-122.504133,Final Table Poker Club,45.527789,-122.535399,Casino
6803,Glenfair,45.522719,-122.504133,Starbucks,45.526186,-122.477471,Coffee Shop
6804,Glenfair,45.522719,-122.504133,Tienda La Tapatia,45.518325,-122.47423,Deli / Bodega
6805,Glenfair,45.522719,-122.504133,Subway,45.525344,-122.478189,Sandwich Place
6806,Glenfair,45.522719,-122.504133,Rite Aid,45.526694,-122.476471,Pharmacy
6807,Glenfair,45.522719,-122.504133,Burgerville,45.504737,-122.49631,Burger Joint
6808,Glenfair,45.522719,-122.504133,Dairy Queen,45.505045,-122.484276,Fast Food Restaurant
6809,Glenfair,45.522719,-122.504133,Al Narah Hookah Lounge,45.519399,-122.473941,Hookah Bar
6810,Glenfair,45.522719,-122.504133,U.S. Bank ATM,45.525336,-122.477626,ATM
6811,Glenfair,45.522719,-122.504133,U.S. Bank ATM,45.504039,-122.49802,ATM
6812,Glenfair,45.522719,-122.504133,Chinese Gardens,45.519913,-122.496121,Bar
6813,Glenfair,45.522719,-122.504133,Cleary's Restaurant & Spirits,45.526751,-122.535446,American Restaurant
6814,Glenfair,45.522719,-122.504133,Walgreens,45.526578,-122.478303,Pharmacy
6815,Glenfair,45.522719,-122.504133,Walgreens,45.526004,-122.495874,Pharmacy
6816,Glenfair,45.522719,-122.504133,24 Hour Fitness,45.534008,-122.479552,Gym / Fitness Center
6817,Glenfair,45.522719,-122.504133,Canton Pearl,45.534267,-122.477053,Chinese Restaurant
6818,Glenfair,45.522719,-122.504133,Taqueria Rico Taco,45.521538,-122.477551,Mexican Restaurant
6819,Glenfair,45.522719,-122.504133,Taco Time,45.519438,-122.475273,Taco Place
6820,Glenfair,45.522719,-122.504133,7-Eleven,45.519543,-122.496196,Convenience Store
6821,Glenfair,45.522719,-122.504133,The UPS Store,45.526047,-122.478878,Shipping Store
6822,Glenfair,45.522719,-122.504133,Subway,45.505552,-122.494192,Sandwich Place
6823,Glenfair,45.522719,-122.504133,Baskin-Robbins,45.526191,-122.478693,Ice Cream Shop
6824,Glenfair,45.522719,-122.504133,Dollar Tree,45.5332,-122.47851,Discount Store
6825,Glenfair,45.522719,-122.504133,Chase Bank,45.503024,-122.511978,Bank
6826,Glenfair,45.522719,-122.504133,Ross Dress for Less,45.505659,-122.49614,Clothing Store
6827,Glenfair,45.522719,-122.504133,Enterprise Rent-A-Car,45.504234,-122.487329,Rental Car Location
6828,Glenfair,45.522719,-122.504133,Papa Murphy's,45.518938,-122.477737,Pizza Place
6829,Glenfair,45.522719,-122.504133,Round Table Pizza,45.527968,-122.476637,Pizza Place
6830,Glenfair,45.522719,-122.504133,7-Eleven,45.533506,-122.476705,Convenience Store
6831,Glenfair,45.522719,-122.504133,7-Eleven,45.504548,-122.511277,Convenience Store
6832,Glenfair,45.522719,-122.504133,Park Place Coffee,45.513706,-122.475439,Coffee Shop
6833,Glenfair,45.522719,-122.504133,Spud Monkey's Bar and Grill,45.534432,-122.484961,Restaurant
6834,Glenfair,45.522719,-122.504133,Rite Aid,45.506079,-122.494375,Pharmacy
6835,Glenfair,45.522719,-122.504133,Papa John's Pizza,45.503802,-122.513596,Pizza Place
6836,Glenfair,45.522719,-122.504133,glenfair park,45.523739,-122.505994,Park
6837,Glenfair,45.522719,-122.504133,Casa Del Sol,45.503863,-122.515402,Mexican Restaurant
6838,Glenfair,45.522719,-122.504133,Su Casa Imports,45.518532,-122.497876,Grocery Store
6839,Glenfair,45.522719,-122.504133,Carl's Jr.,45.503915,-122.509943,Fast Food Restaurant
6840,Glenfair,45.522719,-122.504133,Mando’s,45.526284,-122.501235,Food Truck
6841,Glenfair,45.522719,-122.504133,Albertsons,45.525623,-122.47901,Grocery Store
6842,Glenfair,45.522719,-122.504133,Little Ceasars,45.505893,-122.495258,Pizza Place
6843,Glenfair,45.522719,-122.504133,KFC,45.504417,-122.513763,Fried Chicken Joint
6844,Glenfair,45.522719,-122.504133,McDonald's,45.518797,-122.474745,Fast Food Restaurant
6845,Glenfair,45.522719,-122.504133,KC's Sports Bar,45.518977,-122.495296,Dive Bar
6846,Glenfair,45.522719,-122.504133,ampm,45.53506,-122.477759,Convenience Store
6847,Glenfair,45.522719,-122.504133,Shell,45.534383,-122.477553,Gas Station
6848,Glenfair,45.522719,-122.504133,Portland Teriyaki,45.526997,-122.535398,Japanese Restaurant
6849,Glenfair,45.522719,-122.504133,Fred Meyer,45.502898,-122.512297,Supermarket
6850,Glenfair,45.522719,-122.504133,Shell,45.519367,-122.477494,Gas Station
6851,Glenfair,45.522719,-122.504133,Motel 6,45.519526,-122.474349,Hotel
6852,Glenfair,45.522719,-122.504133,Wendy's,45.534091,-122.477774,Fast Food Restaurant
6853,Glenfair,45.522719,-122.504133,Mr. A's Deli Mart,45.539144,-122.492348,Deli / Bodega
6854,Glenfair,45.522719,-122.504133,Main street park,45.51381,-122.481074,Park
6855,Glenfair,45.522719,-122.504133,A To Z Pets,45.503872,-122.497892,Pet Store
6856,Glenfair,45.522719,-122.504133,The Pink Feather Restaurant & Lounge,45.503832,-122.5173,Restaurant
6857,Glenfair,45.522719,-122.504133,Unique Buffet,45.533143,-122.479423,Asian Restaurant
6858,Glenfair,45.522719,-122.504133,Rogers Square,45.530132,-122.477175,Shopping Mall
6859,Glenfair,45.522719,-122.504133,Fashion Bug,45.533494,-122.479292,Women's Store
6860,Glenfair,45.522719,-122.504133,Canna Daddy’s,45.504833,-122.488261,Marijuana Dispensary
6861,Glenfair,45.522719,-122.504133,Don cameron restaurant,45.503912,-122.517834,Mexican Restaurant
6862,Glenfair,45.522719,-122.504133,Pure Indulgence,45.543452,-122.497589,Spa
6863,Hazelwood,45.523934,-122.538339,Bridge City Taproom,45.517975,-122.537341,Restaurant
6864,Hazelwood,45.523934,-122.538339,MOD Pizza,45.534024,-122.53641,Pizza Place
6865,Hazelwood,45.523934,-122.538339,Ventura Park,45.520632,-122.543677,Park
6866,Hazelwood,45.523934,-122.538339,Don Pedro,45.517977,-122.538264,Mexican Restaurant
6867,Hazelwood,45.523934,-122.538339,Final Table Poker Club,45.527789,-122.535399,Casino
6868,Hazelwood,45.523934,-122.538339,Chai Thai,45.519241,-122.518902,Thai Restaurant
6869,Hazelwood,45.523934,-122.538339,Lily Market,45.533657,-122.549753,Grocery Store
6870,Hazelwood,45.523934,-122.538339,Sayler's Old Country Kitchen,45.519177,-122.555359,Steakhouse
6871,Hazelwood,45.523934,-122.538339,El Indio,45.533357,-122.548418,Mexican Restaurant
6872,Hazelwood,45.523934,-122.538339,La Isla Bonita,45.524679,-122.537633,Mexican Restaurant
6873,Hazelwood,45.523934,-122.538339,Gateway Breakfast House,45.533688,-122.544311,Breakfast Spot
6874,Hazelwood,45.523934,-122.538339,Goodwill,45.533238,-122.536212,Thrift / Vintage Store
6875,Hazelwood,45.523934,-122.538339,Von Ebert Brewing,45.527111,-122.51836,Restaurant
6876,Hazelwood,45.523934,-122.538339,Kings Omelets,45.533695,-122.552753,Breakfast Spot
6877,Hazelwood,45.523934,-122.538339,Siam Grill Thai Cuisine,45.53402,-122.555849,Thai Restaurant
6878,Hazelwood,45.523934,-122.538339,Glendoveer Golf Course,45.527104,-122.519669,Golf Course
6879,Hazelwood,45.523934,-122.538339,Old Chicago,45.518158,-122.557273,Pizza Place
6880,Hazelwood,45.523934,-122.538339,Cleary's Restaurant & Spirits,45.526751,-122.535446,American Restaurant
6881,Hazelwood,45.523934,-122.538339,Starbucks,45.530642,-122.560206,Coffee Shop
6882,Hazelwood,45.523934,-122.538339,Starbucks,45.533844,-122.53736,Coffee Shop
6883,Hazelwood,45.523934,-122.538339,Great Clips,45.52449,-122.539165,Salon / Barbershop
6884,Hazelwood,45.523934,-122.538339,Planet Fitness,45.534632,-122.535759,Gym
6885,Hazelwood,45.523934,-122.538339,Thai Garden,45.519869,-122.55849,Food Truck
6886,Hazelwood,45.523934,-122.538339,Jet Black Coffee Company,45.533874,-122.547852,Coffee Shop
6887,Hazelwood,45.523934,-122.538339,Village Inn,45.51936,-122.556796,Breakfast Spot
6888,Hazelwood,45.523934,-122.538339,Bradfords,45.533388,-122.555971,Bar
6889,Hazelwood,45.523934,-122.538339,McGillacuddy's,45.533685,-122.548114,Sports Bar
6890,Hazelwood,45.523934,-122.538339,Weight Watchers,45.532432,-122.558728,Weight Loss Center
6891,Hazelwood,45.523934,-122.538339,Papa Murphys Pizza,45.533726,-122.542986,Pizza Place
6892,Hazelwood,45.523934,-122.538339,Roman Russian Food,45.504059,-122.551201,Grocery Store
6893,Hazelwood,45.523934,-122.538339,Ala Carts,45.51978,-122.563914,Food Truck
6894,Hazelwood,45.523934,-122.538339,Franz Bakery Outlet,45.51898,-122.514075,Bakery
6895,Hazelwood,45.523934,-122.538339,Sally Beauty Supply,45.525058,-122.538978,Cosmetics Shop
6896,Hazelwood,45.523934,-122.538339,Redbox,45.52492,-122.53775,Video Store
6897,Hazelwood,45.523934,-122.538339,Glendoveer Trail,45.533111,-122.509326,Trail
6898,Hazelwood,45.523934,-122.538339,U.S. Bank ATM,45.517906,-122.557947,ATM
6899,Hazelwood,45.523934,-122.538339,Heavenly Donuts,45.526622,-122.557755,Donut Shop
6900,Hazelwood,45.523934,-122.538339,Clamity Jae's,45.533716,-122.551035,American Restaurant
6901,Hazelwood,45.523934,-122.538339,Red Robin Gourmet Burgers and Brews,45.518083,-122.560594,Burger Joint
6902,Hazelwood,45.523934,-122.538339,Portland Seafood Company,45.51729,-122.563931,Seafood Restaurant
6903,Hazelwood,45.523934,-122.538339,WinCo Foods,45.536576,-122.536078,Supermarket
6904,Hazelwood,45.523934,-122.538339,Subway,45.535504,-122.537239,Sandwich Place
6905,Hazelwood,45.523934,-122.538339,Knott Park,45.545105,-122.540353,Park
6906,Hazelwood,45.523934,-122.538339,Grocery Outlet,45.503132,-122.539061,Grocery Store
6907,Hazelwood,45.523934,-122.538339,Shari's Cafe and Pies,45.536024,-122.537349,American Restaurant
6908,Hazelwood,45.523934,-122.538339,Muchas Gracias,45.532239,-122.559075,Mexican Restaurant
6909,Hazelwood,45.523934,-122.538339,Little Caesars Pizza,45.524889,-122.539545,Pizza Place
6910,Hazelwood,45.523934,-122.538339,Perfect Cup Espresso,45.534122,-122.538781,Coffee Shop
6911,Hazelwood,45.523934,-122.538339,Massage Envy,45.516819,-122.563561,Spa
6912,Hazelwood,45.523934,-122.538339,Fred Meyer,45.530633,-122.560364,Supermarket
6913,Hazelwood,45.523934,-122.538339,Pig 'n Pancake,45.52577,-122.538774,Diner
6914,Hazelwood,45.523934,-122.538339,Panda Express,45.533304,-122.537434,Chinese Restaurant
6915,Hazelwood,45.523934,-122.538339,Cascade Athletic Club,45.51844,-122.567957,Gym
6916,Hazelwood,45.523934,-122.538339,Elmer's Restaurant,45.518696,-122.563624,Breakfast Spot
6917,Hazelwood,45.523934,-122.538339,Ross Dress for Less,45.53262,-122.561709,Clothing Store
6918,Hazelwood,45.523934,-122.538339,Arby's,45.518715,-122.559425,Fast Food Restaurant
6919,Hazelwood,45.523934,-122.538339,Burgerville,45.519371,-122.538119,Burger Joint
6920,Hazelwood,45.523934,-122.538339,Subway,45.504695,-122.538031,Sandwich Place
6921,Hazelwood,45.523934,-122.538339,Jamba Juice,45.524567,-122.567375,Juice Bar
6922,Hazelwood,45.523934,-122.538339,Olive Garden,45.518138,-122.562137,Italian Restaurant
6923,Hazelwood,45.523934,-122.538339,Stark Street Pizza,45.518619,-122.568406,Pizza Place
6924,Hazelwood,45.523934,-122.538339,Baskin-Robbins,45.533755,-122.549504,Ice Cream Shop
6925,Hazelwood,45.523934,-122.538339,Coffee's On Espresso Bar,45.517421,-122.56321,Coffee Shop
6926,Hazelwood,45.523934,-122.538339,Wells Fargo,45.518572,-122.557176,Bank
6927,Hazelwood,45.523934,-122.538339,Chase Bank,45.533721,-122.547315,Bank
6928,Hazelwood,45.523934,-122.538339,Crunch - Division,45.503059,-122.538627,Gym / Fitness Center
6929,Hazelwood,45.523934,-122.538339,Wells Fargo,45.534731,-122.53732,Bank
6930,Hazelwood,45.523934,-122.538339,Arby's,45.533828,-122.538958,Fast Food Restaurant
6931,Hazelwood,45.523934,-122.538339,EZ Freezy Frozen Yogurt,45.504016,-122.540505,Frozen Yogurt Shop
6932,Hazelwood,45.523934,-122.538339,Dollar Tree,45.534754,-122.536475,Discount Store
6933,Hazelwood,45.523934,-122.538339,Performance Bicycle,45.515595,-122.560291,Bike Shop
6934,Hazelwood,45.523934,-122.538339,7-Eleven,45.511275,-122.538219,Convenience Store
6935,Hazelwood,45.523934,-122.538339,Domino's Pizza,45.511811,-122.537268,Pizza Place
6936,Hazelwood,45.523934,-122.538339,Starbucks,45.515905,-122.562057,Coffee Shop
6937,Hazelwood,45.523934,-122.538339,T-Mobile,45.51579,-122.563455,Mobile Phone Shop
6938,Hazelwood,45.523934,-122.538339,7-Eleven,45.517849,-122.559008,Convenience Store
6939,Hazelwood,45.523934,-122.538339,KFC,45.526017,-122.538117,Fried Chicken Joint
6940,Hazelwood,45.523934,-122.538339,Wunderland,45.533364,-122.556682,Arcade
6941,Hazelwood,45.523934,-122.538339,Verizon,45.518167,-122.562771,Mobile Phone Shop
6942,Hazelwood,45.523934,-122.538339,Taqueria Antojitos Yucatecos,45.519313,-122.5588,Taco Place
6943,Hazelwood,45.523934,-122.538339,Starbucks,45.519341,-122.55817,Coffee Shop
6944,Hazelwood,45.523934,-122.538339,WinCo Foods,45.531147,-122.556735,Supermarket
6945,Hazelwood,45.523934,-122.538339,Big 5 Sporting Goods,45.519386,-122.536402,Sporting Goods Shop
6946,Hazelwood,45.523934,-122.538339,Great Clips,45.518021,-122.559603,Salon / Barbershop
6947,Hazelwood,45.523934,-122.538339,Enterprise Rent-A-Car,45.52588,-122.55875,Rental Car Location
6948,Hazelwood,45.523934,-122.538339,Chang's Mongolian Grill,45.534209,-122.536465,Asian Restaurant
6949,Hazelwood,45.523934,-122.538339,Great Clips,45.532753,-122.558694,Salon / Barbershop
6950,Hazelwood,45.523934,-122.538339,GNC,45.532396,-122.55917,Supplement Shop
6951,Hazelwood,45.523934,-122.538339,Papa Murphy's,45.502646,-122.537949,Pizza Place
