Neighbourhood,Neighbourhood Latitude,Neighbourhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category,
4102,Cherokee,35.091935,-89.957336,Gordin's Foods & Butcher Shoppe,35.083307,-89.955108,Grocery Store
4103,Cherokee,35.091935,-89.957336,KFC,35.094301,-89.969843,Fried Chicken Joint
4104,Cherokee,35.091935,-89.957336,SONIC Drive In,35.090442,-89.93067,Fast Food Restaurant
4105,Cherokee,35.091935,-89.957336,Little Caesars Pizza,35.098131,-89.973664,Pizza Place
4106,Cherokee,35.091935,-89.957336,Sam's Club,35.083314,-89.933466,Warehouse Store
4107,Cherokee,35.091935,-89.957336,Family Dollar,35.098424,-89.931282,Discount Store
4108,Cherokee,35.091935,-89.957336,Pizza Hut,35.098127,-89.931539,Pizza Place
4109,Cherokee,35.091935,-89.957336,Walgreens,35.107462,-89.945149,Pharmacy
4110,Cherokee,35.091935,-89.957336,Shell,35.107669,-89.946574,Gas Station
4111,Cherokee,35.091935,-89.957336,KFC,35.111666,-89.946295,Fried Chicken Joint
4112,Cherokee,35.091935,-89.957336,Romantix,35.088973,-89.964884,Video Store
4113,Cherokee,35.091935,-89.957336,Lucky 7 Grocery,35.08631,-89.962372,Convenience Store
4114,Cherokee,35.091935,-89.957336,Beauty & Beyond,35.087154,-89.963531,Cosmetics Shop
4115,Cherokee,35.091935,-89.957336,Orange Mound Food Market,35.099972,-89.95724,Convenience Store
4116,Cherokee,35.091935,-89.957336,Super Discount Grocery & Deli,35.100744,-89.959038,Convenience Store
4117,Cherokee,35.091935,-89.957336,Ferguson,35.083347,-89.953889,Hardware Store
4118,Cherokee,35.091935,-89.957336,Church's Chicken,35.091192,-89.93068,Fried Chicken Joint
4119,Cherokee,35.091935,-89.957336,Save-A-Stop 2,35.09433,-89.972927,Convenience Store
4120,Cherokee,35.091935,-89.957336,Shoe Show,35.094294,-89.972983,Shoe Store
4121,Cherokee,35.091935,-89.957336,Fish Net,35.096988,-89.972175,Diner
4122,Cherokee,35.091935,-89.957336,Love's Travel Stop,35.074814,-89.951149,Truck Stop
4123,Cherokee,35.091935,-89.957336,Tops BBQ,35.081568,-89.940853,BBQ Joint
4124,Cherokee,35.091935,-89.957336,Whitten Brothers Hardware,35.1077,-89.9655,Home Service
4125,Cherokee,35.091935,-89.957336,Lamar Quick Stop,35.100648,-89.975629,Convenience Store
4126,Cherokee,35.091935,-89.957336,The Daily Planet,35.107816,-89.947782,Bar
4127,Cherokee,35.091935,-89.957336,Nash-Buckingham Park,35.078723,-89.942847,Park
4128,Cherokee,35.091935,-89.957336,Park & Highland,35.107773,-89.94602,Intersection
4129,Cherokee,35.091935,-89.957336,McDonald's,35.083925,-89.931797,Fast Food Restaurant
4130,Cherokee,35.091935,-89.957336,Captain D's,35.107487,-89.944361,Seafood Restaurant
4131,Cherokee,35.091935,-89.957336,Mediterranean Market,35.107722,-89.943976,Grocery Store
4132,Cherokee,35.091935,-89.957336,Save More Grocery,35.108133,-89.97013,Convenience Store
4133,Cherokee,35.091935,-89.957336,Guy's Tuxedo,35.107991,-89.943287,Men's Store
4134,Cherokee,35.091935,-89.957336,Mapco,35.110242,-89.970193,Gas Station
4135,Cherokee,35.091935,-89.957336,Melrose Market,35.108079,-89.974417,Supermarket
4136,Cherokee,35.091935,-89.957336,Melrose Stadium,35.107687,-89.97511,Stadium
4137,Cherokee,35.091935,-89.957336,BNSF Yale Railyard,35.094018,-89.983465,Train Station
4138,Cherokee,35.091935,-89.957336,Days Inn,35.076144,-89.940511,Hotel
4139,Easthaven,35.016038,-89.955114,KROGER,35.021162,-89.954167,Supermarket
4140,Easthaven,35.016038,-89.955114,Family Dollar,35.020453,-89.953582,Discount Store
4141,Easthaven,35.016038,-89.955114,Dollar General,35.021105,-89.955802,Discount Store
4142,Easthaven,35.016038,-89.955114,Gary's Grocery Market,35.016046,-89.9365,Southern / Soul Food Restaurant
4143,Easthaven,35.016038,-89.955114,MAPCO Express,35.020418,-89.955017,Convenience Store
4144,Easthaven,35.016038,-89.955114,Lenny's Sub Shop,35.020097,-89.937186,Sandwich Place
4145,Easthaven,35.016038,-89.955114,Subway,35.020852,-89.935724,Sandwich Place
4146,Easthaven,35.016038,-89.955114,Popeyes Louisiana Kitchen,35.020261,-89.937982,Fried Chicken Joint
4147,Easthaven,35.016038,-89.955114,Penske Truck Rental,35.03035,-89.937939,Rental Car Location
4148,Easthaven,35.016038,-89.955114,SONIC Drive In,35.020341,-89.954162,Fast Food Restaurant
4149,Easthaven,35.016038,-89.955114,Pizza Hut,35.021105,-89.936501,Pizza Place
4150,Easthaven,35.016038,-89.955114,fred's Super Dollar,35.03134,-89.936099,Discount Store
4151,Easthaven,35.016038,-89.955114,FedEx Ship Center,35.026994,-89.939067,Shipping Store
4152,Easthaven,35.016038,-89.955114,Back Yard Burgers,35.020216,-89.93725,Burger Joint
4153,Easthaven,35.016038,-89.955114,McDonald's,35.020169,-89.935665,Fast Food Restaurant
4154,Easthaven,35.016038,-89.955114,County Line Liquor Store,35.020869,-89.954947,Liquor Store
4155,Easthaven,35.016038,-89.955114,Maintenance Gym,35.025416,-89.965323,Gym
4156,Easthaven,35.016038,-89.955114,Captain JJ,35.020786,-89.938449,American Restaurant
4157,Easthaven,35.016038,-89.955114,Captain JJ's Fish & Chicken,35.020587,-89.937528,Southern / Soul Food Restaurant
4158,Easthaven,35.016038,-89.955114,Soulsville Grille,35.020614,-89.936812,Wings Joint
4159,Easthaven,35.016038,-89.955114,Mi Mexico,35.021042,-89.936422,Mexican Restaurant
4160,Easthaven,35.016038,-89.955114,Hogan Transportation,35.02526,-89.935621,Rental Car Location
4161,Easthaven,35.016038,-89.955114,Oakhaven Park,35.036669,-89.963233,Park
4162,Fairlawn,35.090368,-89.969812,ALDI,35.09094,-89.967378,Grocery Store
4163,Fairlawn,35.090368,-89.969812,Dollar General,35.088586,-89.965348,Discount Store
4164,Fairlawn,35.090368,-89.969812,Subway,35.098138,-89.973697,Sandwich Place
4165,Fairlawn,35.090368,-89.969812,Family Dollar,35.089295,-89.964824,Discount Store
4166,Fairlawn,35.090368,-89.969812,Makeda's Homemade Butter Cookies,35.080706,-89.984935,Bakery
4167,Fairlawn,35.090368,-89.969812,Dollar Tree,35.088744,-89.963085,Discount Store
4168,Fairlawn,35.090368,-89.969812,U-Haul Moving & Storage at Lamar Ave,35.086108,-89.961728,Storage Facility
4169,Fairlawn,35.090368,-89.969812,Baskin-Robbins,35.078444,-89.967996,Ice Cream Shop
4170,Fairlawn,35.090368,-89.969812,Dollar General,35.100564,-89.987524,Discount Store
4171,Fairlawn,35.090368,-89.969812,Subway,35.075099,-89.95071,Sandwich Place
4172,Fairlawn,35.090368,-89.969812,Family Dollar,35.098626,-89.970464,Discount Store
4173,Fairlawn,35.090368,-89.969812,Family Dollar,35.107728,-89.963211,Discount Store
4174,Fairlawn,35.090368,-89.969812,KFC,35.094301,-89.969843,Fried Chicken Joint
4175,Fairlawn,35.090368,-89.969812,The Grille,35.085245,-89.96176,Fast Food Restaurant
4176,Fairlawn,35.090368,-89.969812,Little Caesars Pizza,35.098131,-89.973664,Pizza Place
4177,Fairlawn,35.090368,-89.969812,Subway,35.079861,-89.985105,Sandwich Place
4178,Fairlawn,35.090368,-89.969812,Church's Chicken,35.107625,-89.963708,Fried Chicken Joint
4179,Fairlawn,35.090368,-89.969812,Prescott Express,35.084669,-89.952622,Convenience Store
4180,Fairlawn,35.090368,-89.969812,Walgreens,35.105282,-89.986338,Pharmacy
4181,Fairlawn,35.090368,-89.969812,McDonald's,35.105258,-89.984569,Fast Food Restaurant
4182,Fairlawn,35.090368,-89.969812,Church's Chicken,35.079453,-89.985201,Fried Chicken Joint
4183,Fairlawn,35.090368,-89.969812,Lamar-Airways Shopping Center,35.107189,-89.986786,Shop & Service
4184,Fairlawn,35.090368,-89.969812,Gordin's Foods & Butcher Shoppe,35.083307,-89.955108,Grocery Store
4185,Fairlawn,35.090368,-89.969812,Shell,35.079846,-89.984622,Gas Station
4186,Fairlawn,35.090368,-89.969812,Family Dollar,35.107456,-89.986786,Discount Store
4187,Fairlawn,35.090368,-89.969812,Cricket Wireless Authorized Retailer,35.105246,-89.985221,Mobile Phone Shop
4188,Fairlawn,35.090368,-89.969812,Save-A-Lot,35.107049,-89.98669,Grocery Store
4189,Fairlawn,35.090368,-89.969812,Romantix,35.088973,-89.964884,Video Store
4190,Fairlawn,35.090368,-89.969812,Dixie Queen,35.0792,-89.984577,Burger Joint
4191,Fairlawn,35.090368,-89.969812,Shoe Show,35.094294,-89.972983,Shoe Store
4192,Fairlawn,35.090368,-89.969812,Save-A-Stop 2,35.09433,-89.972927,Convenience Store
4193,Fairlawn,35.090368,-89.969812,Beauty & Beyond,35.087154,-89.963531,Cosmetics Shop
4194,Fairlawn,35.090368,-89.969812,Checkers,35.108135,-89.985241,Fast Food Restaurant
4195,Fairlawn,35.090368,-89.969812,Fish Net,35.096988,-89.972175,Diner
4196,Fairlawn,35.090368,-89.969812,Lucky 7 Grocery,35.08631,-89.962372,Convenience Store
4197,Fairlawn,35.090368,-89.969812,KFC,35.107606,-89.987275,Fried Chicken Joint
4198,Fairlawn,35.090368,-89.969812,NdaMound,35.107673,-89.985205,Plaza
4199,Fairlawn,35.090368,-89.969812,Burger King,35.104703,-89.983893,Fast Food Restaurant
4200,Fairlawn,35.090368,-89.969812,Lamar Quick Stop,35.100648,-89.975629,Convenience Store
4201,Fairlawn,35.090368,-89.969812,Super Discount Grocery & Deli,35.100744,-89.959038,Convenience Store
4202,Fairlawn,35.090368,-89.969812,Orange Mound Food Market,35.099972,-89.95724,Convenience Store
4203,Fairlawn,35.090368,-89.969812,Ferguson,35.083347,-89.953889,Hardware Store
4204,Fairlawn,35.090368,-89.969812,Wilson Air Center,35.076232,-89.979502,Airport
4205,Fairlawn,35.090368,-89.969812,Stereo One,35.103368,-89.982231,Electronics Store
4206,Fairlawn,35.090368,-89.969812,Love's Travel Stop,35.074814,-89.951149,Truck Stop
4207,Fairlawn,35.090368,-89.969812,Whitten Brothers Hardware,35.1077,-89.9655,Home Service
4208,Fairlawn,35.090368,-89.969812,Save More Grocery,35.108133,-89.97013,Convenience Store
4209,Fairlawn,35.090368,-89.969812,Melrose Stadium,35.107687,-89.97511,Stadium
4210,Fairlawn,35.090368,-89.969812,Hertz Rental Car,35.07023,-89.978206,Rental Car Location
4211,Fairlawn,35.090368,-89.969812,Melrose Market,35.108079,-89.974417,Supermarket
4212,Fairlawn,35.090368,-89.969812,Da Hood!,35.105556,-89.985305,Plaza
4213,Fairlawn,35.090368,-89.969812,Mapco,35.110242,-89.970193,Gas Station
4214,Fairlawn,35.090368,-89.969812,Lamar Ave & Airways Blvd,35.105486,-89.985595,Intersection
4215,Fairlawn,35.090368,-89.969812,C&P Beauty Supply,35.106845,-89.98679,Cosmetics Shop
4216,Fox Meadows,35.065589,-89.877229,A & J's Catfish Station,35.061113,-89.865185,American Restaurant
4217,Fox Meadows,35.065589,-89.877229,Honda-Yamaha of Memphis,35.070146,-89.858174,Motorcycle Shop
4218,Fox Meadows,35.065589,-89.877229,Subway,35.071328,-89.863766,Sandwich Place
4219,Fox Meadows,35.065589,-89.877229,Ceeds fragrance,35.049041,-89.864315,Cosmetics Shop
4220,Fox Meadows,35.065589,-89.877229,Southern Hands Family Dining,35.0494,-89.86207,Southern / Soul Food Restaurant
4221,Fox Meadows,35.065589,-89.877229,Showboat BBQ,35.061541,-89.865444,BBQ Joint
4222,Fox Meadows,35.065589,-89.877229,Arthur Halle Stadium,35.078553,-89.882676,Football Stadium
4223,Fox Meadows,35.065589,-89.877229,Enterprise Rent-A-Car,35.075098,-89.880393,Rental Car Location
4224,Fox Meadows,35.065589,-89.877229,Hertz,35.07404,-89.88418,Rental Car Location
4225,Fox Meadows,35.065589,-89.877229,Jack Pirtle's Chicken,35.080418,-89.887145,American Restaurant
4226,Fox Meadows,35.065589,-89.877229,Redbox,35.0608,-89.866716,Video Store
4227,Fox Meadows,35.065589,-89.877229,SONIC Drive In,35.047912,-89.886768,Fast Food Restaurant
4228,Fox Meadows,35.065589,-89.877229,Pizza Hut,35.06223,-89.883906,Pizza Place
4229,Fox Meadows,35.065589,-89.877229,Dollar Tree,35.048018,-89.86766,Discount Store
4230,Fox Meadows,35.065589,-89.877229,Taqueria Guadalupana #2,35.050533,-89.868316,Mexican Restaurant
4231,Fox Meadows,35.065589,-89.877229,Family Dollar,35.059985,-89.8666,Discount Store
4232,Fox Meadows,35.065589,-89.877229,Murphy USA,35.070618,-89.864082,Convenience Store
4233,Fox Meadows,35.065589,-89.877229,Piccadilly Cafeteria,35.080918,-89.886668,American Restaurant
4234,Fox Meadows,35.065589,-89.877229,24 Hour Fitness,35.06105,-89.853118,Gym / Fitness Center
4235,Fox Meadows,35.065589,-89.877229,Memphis Best Wings & Catfish,35.06373,-89.886311,Wings Joint
4236,Fox Meadows,35.065589,-89.877229,A&R Bar-B-Que,35.047511,-89.866839,BBQ Joint
4237,Fox Meadows,35.065589,-89.877229,Mapco Express,35.06079,-89.86577,Convenience Store
4238,Fox Meadows,35.065589,-89.877229,Winchester Bowl,35.047565,-89.887251,Bowling Alley
4239,Fox Meadows,35.065589,-89.877229,U-Haul Moving & Storage at Mendenhall,35.051551,-89.886682,Storage Facility
4240,Fox Meadows,35.065589,-89.877229,Checkers,35.072998,-89.863577,Fast Food Restaurant
4241,Fox Meadows,35.065589,-89.877229,Subway,35.049225,-89.886639,Sandwich Place
4242,Fox Meadows,35.065589,-89.877229,Concrete Buddha,35.066746,-89.885613,Sculpture Garden
4243,Fox Meadows,35.065589,-89.877229,Pizza Hut,35.050303,-89.860461,Pizza Place
4244,Fox Meadows,35.065589,-89.877229,Family Dollar,35.051169,-89.883663,Discount Store
4245,Fox Meadows,35.065589,-89.877229,MAPCO Express,35.065182,-89.856606,Convenience Store
4246,Fox Meadows,35.065589,-89.877229,Back Yard Burgers,35.048495,-89.866673,Burger Joint
4247,Fox Meadows,35.065589,-89.877229,Rodeway Inn,35.075372,-89.89292,Hotel
4248,Fox Meadows,35.065589,-89.877229,Easy Way Produce,35.050288,-89.888335,Food & Drink Shop
4249,Fox Meadows,35.065589,-89.877229,Memphis International Airport Administration B...,35.08409,-89.887668,Airport
4250,Hickory Hill,35.043851,-89.850601,SONIC Drive In,35.035879,-89.847079,Fast Food Restaurant
4251,Hickory Hill,35.043851,-89.850601,Popeyes Louisiana Kitchen,35.049967,-89.844932,Fried Chicken Joint
4252,Hickory Hill,35.043851,-89.850601,Ceeds fragrance,35.049041,-89.864315,Cosmetics Shop
4253,Hickory Hill,35.043851,-89.850601,Farmer's Market,35.050745,-89.842856,Grocery Store
4254,Hickory Hill,35.043851,-89.850601,Southern Hands Family Dining,35.0494,-89.86207,Southern / Soul Food Restaurant
4255,Hickory Hill,35.043851,-89.850601,MAPCO Express,35.049934,-89.844274,Convenience Store
4256,Hickory Hill,35.043851,-89.850601,Krispy Kreme Doughnuts,35.04934,-89.85441,Donut Shop
4257,Hickory Hill,35.043851,-89.850601,Dollar General,35.034568,-89.849918,Discount Store
4258,Hickory Hill,35.043851,-89.850601,Chick-fil-A,35.049483,-89.827527,Fast Food Restaurant
4259,Hickory Hill,35.043851,-89.850601,Tycoon,35.058497,-89.844403,Vietnamese Restaurant
4260,Hickory Hill,35.043851,-89.850601,Lenny's Sub Shop,35.050763,-89.83106,Sandwich Place
4261,Hickory Hill,35.043851,-89.850601,Smoothie King,35.050569,-89.829335,Smoothie Shop
4262,Hickory Hill,35.043851,-89.850601,loVe,35.049492,-89.825215,Lounge
4263,Hickory Hill,35.043851,-89.850601,Dollar General,35.050329,-89.837721,Discount Store
4264,Hickory Hill,35.043851,-89.850601,Fazoli's,35.050762,-89.830321,Italian Restaurant
4265,Hickory Hill,35.043851,-89.850601,Subway,35.050174,-89.839189,Sandwich Place
4266,Hickory Hill,35.043851,-89.850601,T-Mobile,35.049937,-89.847295,Mobile Phone Shop
4267,Hickory Hill,35.043851,-89.850601,A & J's Catfish Station,35.061113,-89.865185,American Restaurant
4268,Hickory Hill,35.043851,-89.850601,T-Mobile,35.03874,-89.851463,Mobile Phone Shop
4269,Hickory Hill,35.043851,-89.850601,Planet Fitness,35.051056,-89.825171,Gym / Fitness Center
4270,Hickory Hill,35.043851,-89.850601,Ross Dress for Less,35.050332,-89.831059,Clothing Store
4271,Hickory Hill,35.043851,-89.850601,GameStop,35.04937,-89.855417,Video Game Store
4272,Hickory Hill,35.043851,-89.850601,Fed Ex Kinko's,35.049467,-89.855174,Shipping Store
4273,Hickory Hill,35.043851,-89.850601,Marshalls,35.047253,-89.848562,Department Store
4274,Hickory Hill,35.043851,-89.850601,Walgreens,35.04841,-89.829515,Pharmacy
4275,Hickory Hill,35.043851,-89.850601,Denny's,35.048637,-89.828218,Diner
4276,Hickory Hill,35.043851,-89.850601,KFC,35.050088,-89.854064,Fried Chicken Joint
4277,Hickory Hill,35.043851,-89.850601,Dollar Tree,35.048018,-89.86766,Discount Store
4278,Hickory Hill,35.043851,-89.850601,The Home Depot,35.053946,-89.831563,Hardware Store
4279,Hickory Hill,35.043851,-89.850601,A&R Bar-B-Que,35.047511,-89.866839,BBQ Joint
4280,Hickory Hill,35.043851,-89.850601,Pizza Hut,35.050303,-89.860461,Pizza Place
4281,Hickory Hill,35.043851,-89.850601,24 Hour Fitness,35.06105,-89.853118,Gym / Fitness Center
4282,Hickory Hill,35.043851,-89.850601,Family Dollar,35.034882,-89.849482,Discount Store
4283,Hickory Hill,35.043851,-89.850601,CVS pharmacy,35.04992,-89.842998,Pharmacy
4284,Hickory Hill,35.043851,-89.850601,Taqueria Guadalupana #2,35.050533,-89.868316,Mexican Restaurant
4285,Hickory Hill,35.043851,-89.850601,Wendy's,35.050085,-89.854521,Fast Food Restaurant
4286,Hickory Hill,35.043851,-89.850601,Click's Billiards,35.047596,-89.828221,Pool Hall
4287,Hickory Hill,35.043851,-89.850601,Big Lots,35.04887,-89.837419,Big Box Store
4288,Hickory Hill,35.043851,-89.850601,Family Dollar,35.049451,-89.857277,Discount Store
4289,Hickory Hill,35.043851,-89.850601,GNC,35.049937,-89.831327,Supplement Shop
4290,Hickory Hill,35.043851,-89.850601,Baskin-Robbins,35.0495,-89.826565,Ice Cream Shop
4291,Hickory Hill,35.043851,-89.850601,Prive,35.049494,-89.830389,African Restaurant
4292,Hickory Hill,35.043851,-89.850601,Showboat BBQ,35.061541,-89.865444,BBQ Joint
4293,Hickory Hill,35.043851,-89.850601,Superlo Foods,35.05087,-89.845192,Grocery Store
4294,Hickory Hill,35.043851,-89.850601,Kroger,35.044173,-89.865344,Supermarket
4295,Hickory Hill,35.043851,-89.850601,Family Dollar,35.048626,-89.836659,Discount Store
4296,Hickory Hill,35.043851,-89.850601,Redbox,35.048481,-89.830115,Video Store
4297,Hickory Hill,35.043851,-89.850601,Cricket Wireless,35.050968,-89.842044,Mobile Phone Shop
4298,Hickory Hill,35.043851,-89.850601,Waffle House,35.048233,-89.825869,Restaurant
4299,Hickory Hill,35.043851,-89.850601,Courtyard by Marriott Memphis East/Lenox Corpo...,35.063515,-89.842773,Hotel
4300,Hickory Hill,35.043851,-89.850601,Dbo's Wings n' More,35.047799,-89.828812,Wings Joint
4301,Hickory Hill,35.043851,-89.850601,Back Yard Burgers,35.048495,-89.866673,Burger Joint
4302,Hickory Hill,35.043851,-89.850601,Family Dollar,35.064601,-89.844378,Discount Store
4303,Hickory Hill,35.043851,-89.850601,Taco Bell,35.050214,-89.856508,Fast Food Restaurant
4304,Hickory Hill,35.043851,-89.850601,fred's Super Dollar,35.048626,-89.825427,Discount Store
4305,Hickory Hill,35.043851,-89.850601,Back Yard Burgers,35.048624,-89.827454,Burger Joint
4306,Hickory Hill,35.043851,-89.850601,Redbox,35.0608,-89.866716,Video Store
4307,Hickory Hill,35.043851,-89.850601,Sally's Beauty Supply,35.050598,-89.830831,Cosmetics Shop
4308,Hickory Hill,35.043851,-89.850601,Family Dollar,35.059985,-89.8666,Discount Store
4309,Hickory Hill,35.043851,-89.850601,Chuck E. Cheese,35.049079,-89.867959,Arcade
4310,Hickory Hill,35.043851,-89.850601,Petco,35.050886,-89.824727,Pet Store
4311,Hickory Hill,35.043851,-89.850601,MAPCO Express,35.065182,-89.856606,Convenience Store
4312,Hickory Hill,35.043851,-89.850601,Mapco Express,35.06079,-89.86577,Convenience Store
4313,Hickory Hill,35.043851,-89.850601,McDonald's,35.050358,-89.861177,Fast Food Restaurant
4314,Hickory Hill,35.043851,-89.850601,IHOP,35.047557,-89.829746,Breakfast Spot
4315,Hickory Hill,35.043851,-89.850601,Goodwill,35.05053,-89.826255,Thrift / Vintage Store
